NAME,year,month,fire_count,avg_frp,next_month_fire,label_next_month,fire_last_1,fire_last_2,frp_last_1,month_sin,month_cos,fire_rolling_3
Alameda,2015,3,11,0.921818181818182,12.0,0,6.0,8.0,0.455,1.0,6.123233995736766e-17,8.333333333333334
Alameda,2015,4,12,0.6108333333333333,10.0,0,11.0,6.0,0.921818181818182,0.8660254037844387,-0.49999999999999983,9.666666666666666
Alameda,2015,5,10,12.705,9.0,0,12.0,11.0,0.6108333333333333,0.49999999999999994,-0.8660254037844387,11.0
Alameda,2015,6,9,0.4455555555555555,10.0,0,10.0,12.0,12.705,1.2246467991473532e-16,-1.0,10.333333333333334
Alameda,2015,7,10,15.398,36.0,0,9.0,10.0,0.4455555555555555,-0.4999999999999998,-0.8660254037844388,9.666666666666666
Alameda,2015,8,36,2.1683333333333334,12.0,0,10.0,9.0,15.398,-0.8660254037844384,-0.5000000000000004,18.333333333333332
Alameda,2015,9,12,0.41,9.0,0,36.0,10.0,2.1683333333333334,-1.0,-1.8369701987210297e-16,19.333333333333332
Alameda,2015,10,9,0.5055555555555555,7.0,0,12.0,36.0,0.41,-0.8660254037844386,0.5000000000000001,19.0
Alameda,2015,11,7,2.2114285714285713,3.0,0,9.0,12.0,0.5055555555555555,-0.5000000000000004,0.8660254037844384,9.333333333333334
Alameda,2015,12,3,0.68,6.0,0,7.0,9.0,2.2114285714285713,-2.4492935982947064e-16,1.0,6.333333333333333
Alameda,2016,2,6,0.6016666666666667,6.0,0,3.0,7.0,0.68,0.8660254037844386,0.5000000000000001,5.333333333333333
Alameda,2016,3,6,1.3133333333333332,5.0,0,6.0,3.0,0.6016666666666667,1.0,6.123233995736766e-17,5.0
Alameda,2016,4,5,0.5740000000000001,3.0,0,6.0,6.0,1.3133333333333332,0.8660254037844387,-0.49999999999999983,5.666666666666667
Alameda,2016,5,3,0.52,15.0,0,5.0,6.0,0.5740000000000001,0.49999999999999994,-0.8660254037844387,4.666666666666667
Alameda,2016,6,15,1.5306666666666666,22.0,0,3.0,5.0,0.52,1.2246467991473532e-16,-1.0,7.666666666666667
Alameda,2016,7,22,5.954090909090908,9.0,0,15.0,3.0,1.5306666666666666,-0.4999999999999998,-0.8660254037844388,13.333333333333334
Alameda,2016,8,9,0.5022222222222221,14.0,0,22.0,15.0,5.954090909090908,-0.8660254037844384,-0.5000000000000004,15.333333333333334
Alameda,2016,9,14,0.5042857142857143,8.0,0,9.0,22.0,0.5022222222222221,-1.0,-1.8369701987210297e-16,15.0
Alameda,2016,10,8,0.6174999999999999,5.0,0,14.0,9.0,0.5042857142857143,-0.8660254037844386,0.5000000000000001,10.333333333333334
Alameda,2016,11,5,0.678,4.0,0,8.0,14.0,0.6174999999999999,-0.5000000000000004,0.8660254037844384,9.0
Alameda,2016,12,4,0.7125,2.0,0,5.0,8.0,0.678,-2.4492935982947064e-16,1.0,5.666666666666667
Alameda,2017,1,2,0.505,3.0,0,4.0,5.0,0.7125,0.49999999999999994,0.8660254037844387,3.6666666666666665
Alameda,2017,2,3,0.6233333333333334,11.0,0,2.0,4.0,0.505,0.8660254037844386,0.5000000000000001,3.0
Alameda,2017,3,11,0.5181818181818182,7.0,0,3.0,2.0,0.6233333333333334,1.0,6.123233995736766e-17,5.333333333333333
Alameda,2017,4,7,1.9,16.0,0,11.0,3.0,0.5181818181818182,0.8660254037844387,-0.49999999999999983,7.0
Alameda,2017,5,16,0.40375,15.0,0,7.0,11.0,1.9,0.49999999999999994,-0.8660254037844387,11.333333333333334
Alameda,2017,6,15,1.600666666666667,35.0,0,16.0,7.0,0.40375,1.2246467991473532e-16,-1.0,12.666666666666666
Alameda,2017,7,35,0.776,33.0,0,15.0,16.0,1.600666666666667,-0.4999999999999998,-0.8660254037844388,22.0
Alameda,2017,8,33,7.253636363636364,21.0,0,35.0,15.0,0.776,-0.8660254037844384,-0.5000000000000004,27.666666666666668
Alameda,2017,9,21,0.7571428571428571,21.0,0,33.0,35.0,7.253636363636364,-1.0,-1.8369701987210297e-16,29.666666666666668
Alameda,2017,10,21,0.5138095238095238,3.0,0,21.0,33.0,0.7571428571428571,-0.8660254037844386,0.5000000000000001,25.0
Alameda,2017,11,3,0.3733333333333333,7.0,0,21.0,21.0,0.5138095238095238,-0.5000000000000004,0.8660254037844384,15.0
Alameda,2017,12,7,0.7757142857142857,1.0,0,3.0,21.0,0.3733333333333333,-2.4492935982947064e-16,1.0,10.333333333333334
Alameda,2018,1,1,0.64,12.0,0,7.0,3.0,0.7757142857142857,0.49999999999999994,0.8660254037844387,3.6666666666666665
Alameda,2018,2,12,0.8275,14.0,0,1.0,7.0,0.64,0.8660254037844386,0.5000000000000001,6.666666666666667
Alameda,2018,3,14,0.5342857142857144,11.0,0,12.0,1.0,0.8275,1.0,6.123233995736766e-17,9.0
Alameda,2018,4,11,0.6354545454545455,17.0,0,14.0,12.0,0.5342857142857144,0.8660254037844387,-0.49999999999999983,12.333333333333334
Alameda,2018,5,17,9.26764705882353,13.0,0,11.0,14.0,0.6354545454545455,0.49999999999999994,-0.8660254037844387,14.0
Alameda,2018,6,13,0.4123076923076923,28.0,0,17.0,11.0,9.26764705882353,1.2246467991473532e-16,-1.0,13.666666666666666
Alameda,2018,7,28,1.9639285714285717,20.0,0,13.0,17.0,0.4123076923076923,-0.4999999999999998,-0.8660254037844388,19.333333333333332
Alameda,2018,8,20,0.4445,29.0,0,28.0,13.0,1.9639285714285717,-0.8660254037844384,-0.5000000000000004,20.333333333333332
Alameda,2018,9,29,0.8124137931034482,26.0,0,20.0,28.0,0.4445,-1.0,-1.8369701987210297e-16,25.666666666666668
Alameda,2018,10,26,0.5123076923076924,10.0,0,29.0,20.0,0.8124137931034482,-0.8660254037844386,0.5000000000000001,25.0
Alameda,2018,11,10,0.45,3.0,0,26.0,29.0,0.5123076923076924,-0.5000000000000004,0.8660254037844384,21.666666666666668
Alameda,2018,12,3,0.43,7.0,0,10.0,26.0,0.45,-2.4492935982947064e-16,1.0,13.0
Alameda,2019,1,7,2.5271428571428567,4.0,0,3.0,10.0,0.43,0.49999999999999994,0.8660254037844387,6.666666666666667
Alameda,2019,2,4,0.4775,6.0,0,7.0,3.0,2.5271428571428567,0.8660254037844386,0.5000000000000001,4.666666666666667
Alameda,2019,3,6,0.5216666666666666,10.0,0,4.0,7.0,0.4775,1.0,6.123233995736766e-17,5.666666666666667
Alameda,2019,4,10,0.641,6.0,0,6.0,4.0,0.5216666666666666,0.8660254037844387,-0.49999999999999983,6.666666666666667
Alameda,2019,5,6,0.3816666666666666,17.0,0,10.0,6.0,0.641,0.49999999999999994,-0.8660254037844387,7.333333333333333
Alameda,2019,6,17,3.385294117647059,20.0,0,6.0,10.0,0.3816666666666666,1.2246467991473532e-16,-1.0,11.0
Alameda,2019,7,20,3.5375,19.0,0,17.0,6.0,3.385294117647059,-0.4999999999999998,-0.8660254037844388,14.333333333333334
Alameda,2019,8,19,24.968421052631577,21.0,0,20.0,17.0,3.5375,-0.8660254037844384,-0.5000000000000004,18.666666666666668
Alameda,2019,9,21,0.7028571428571428,21.0,0,19.0,20.0,24.968421052631577,-1.0,-1.8369701987210297e-16,20.0
Alameda,2019,10,21,1.7014285714285713,3.0,0,21.0,19.0,0.7028571428571428,-0.8660254037844386,0.5000000000000001,20.333333333333332
Alameda,2019,11,3,0.4033333333333333,3.0,0,21.0,21.0,1.7014285714285713,-0.5000000000000004,0.8660254037844384,15.0
Alameda,2020,1,3,0.6133333333333333,5.0,0,3.0,21.0,0.4033333333333333,0.49999999999999994,0.8660254037844387,9.0
Alameda,2020,2,5,0.532,3.0,0,3.0,3.0,0.6133333333333333,0.8660254037844386,0.5000000000000001,3.6666666666666665
Alameda,2020,3,3,0.6966666666666667,10.0,0,5.0,3.0,0.532,1.0,6.123233995736766e-17,3.6666666666666665
Alameda,2020,4,10,15.771999999999997,8.0,0,3.0,5.0,0.6966666666666667,0.8660254037844387,-0.49999999999999983,6.0
Alameda,2020,5,8,0.50875,11.0,0,10.0,3.0,15.771999999999997,0.49999999999999994,-0.8660254037844387,7.0
Alameda,2020,6,11,1.1581818181818182,19.0,0,8.0,10.0,0.50875,1.2246467991473532e-16,-1.0,9.666666666666666
Alameda,2020,7,19,3.347368421052632,981.0,1,11.0,8.0,1.1581818181818182,-0.4999999999999998,-0.8660254037844388,12.666666666666666
Alameda,2020,8,981,14.061926605504588,13.0,0,19.0,11.0,3.347368421052632,-0.8660254037844384,-0.5000000000000004,337.0
Alameda,2020,9,13,16.959230769230768,13.0,0,981.0,19.0,14.061926605504588,-1.0,-1.8369701987210297e-16,337.6666666666667
Alameda,2020,10,13,0.4769230769230769,12.0,0,13.0,981.0,16.959230769230768,-0.8660254037844386,0.5000000000000001,335.6666666666667
Alameda,2020,11,12,0.8291666666666666,3.0,0,13.0,13.0,0.4769230769230769,-0.5000000000000004,0.8660254037844384,12.666666666666666
Alpine,2016,8,62,24.990161290322582,19.0,0,1.0,810.0,3.66,-0.8660254037844384,-0.5000000000000004,291.0
Alpine,2016,9,19,5.987894736842105,1.0,0,62.0,1.0,24.990161290322582,-1.0,-1.8369701987210297e-16,27.333333333333332
Alpine,2017,3,1,8.7,131.0,1,19.0,62.0,5.987894736842105,1.0,6.123233995736766e-17,27.333333333333332
Alpine,2017,8,131,11.090152671755725,189.0,1,1.0,19.0,8.7,-0.8660254037844384,-0.5000000000000004,50.333333333333336
Alpine,2017,9,189,9.044497354497356,1864.0,1,131.0,1.0,11.090152671755725,-1.0,-1.8369701987210297e-16,107.0
Alpine,2018,8,1864,8.509833690987124,33.0,0,189.0,131.0,9.044497354497356,-0.8660254037844384,-0.5000000000000004,728.0
Alpine,2018,9,33,2.455757575757576,2.0,0,1864.0,189.0,8.509833690987124,-1.0,-1.8369701987210297e-16,695.3333333333334
Alpine,2018,11,2,0.845,6.0,0,33.0,1864.0,2.455757575757576,-0.5000000000000004,0.8660254037844384,633.0
Alpine,2019,6,6,4.19,10.0,0,2.0,33.0,0.845,1.2246467991473532e-16,-1.0,13.666666666666666
Alpine,2019,7,10,13.732,1.0,0,6.0,2.0,4.19,-0.4999999999999998,-0.8660254037844388,6.0
Alpine,2019,8,1,0.55,9.0,0,10.0,6.0,13.732,-0.8660254037844384,-0.5000000000000004,5.666666666666667
Alpine,2019,9,9,6.1066666666666665,2.0,0,1.0,10.0,0.55,-1.0,-1.8369701987210297e-16,6.666666666666667
Alpine,2020,7,2,1.325,54.0,1,9.0,1.0,6.1066666666666665,-0.4999999999999998,-0.8660254037844388,4.0
Alpine,2020,8,54,29.405,1283.0,1,2.0,9.0,1.325,-0.8660254037844384,-0.5000000000000004,21.666666666666668
Alpine,2020,9,1283,21.246071706936867,3.0,0,54.0,2.0,29.405,-1.0,-1.8369701987210297e-16,446.3333333333333
Amador,2015,4,1,9.1,108.0,1,16.0,7.0,6.408125,0.8660254037844387,-0.49999999999999983,8.0
Amador,2015,9,108,15.861018518518518,20.0,0,1.0,16.0,9.1,-1.0,-1.8369701987210297e-16,41.666666666666664
Amador,2015,10,20,6.0024999999999995,13.0,0,108.0,1.0,15.861018518518518,-0.8660254037844386,0.5000000000000001,43.0
Amador,2015,11,13,8.423076923076923,3.0,0,20.0,108.0,6.0024999999999995,-0.5000000000000004,0.8660254037844384,47.0
Amador,2015,12,3,4.576666666666667,4.0,0,13.0,20.0,8.423076923076923,-2.4492935982947064e-16,1.0,12.0
Amador,2016,2,4,4.0875,1.0,0,3.0,13.0,4.576666666666667,0.8660254037844386,0.5000000000000001,6.666666666666667
Amador,2016,3,1,2.87,2.0,0,4.0,3.0,4.0875,1.0,6.123233995736766e-17,2.6666666666666665
Amador,2016,4,2,3.85,4.0,0,1.0,4.0,2.87,0.8660254037844387,-0.49999999999999983,2.3333333333333335
Amador,2016,7,4,15.31,3.0,0,2.0,1.0,3.85,-0.4999999999999998,-0.8660254037844388,2.3333333333333335
Amador,2016,9,3,26.51,29.0,0,4.0,2.0,15.31,-1.0,-1.8369701987210297e-16,3.0
Amador,2016,10,29,7.589310344827586,5.0,0,3.0,4.0,26.51,-0.8660254037844386,0.5000000000000001,12.0
Amador,2016,11,5,2.496,8.0,0,29.0,3.0,7.589310344827586,-0.5000000000000004,0.8660254037844384,12.333333333333334
Amador,2017,3,8,12.24375,1.0,0,5.0,29.0,2.496,1.0,6.123233995736766e-17,14.0
Amador,2017,4,1,0.3,16.0,0,8.0,5.0,12.24375,0.8660254037844387,-0.49999999999999983,4.666666666666667
Amador,2017,5,16,6.3575,3.0,0,1.0,8.0,0.3,0.49999999999999994,-0.8660254037844387,8.333333333333334
Amador,2017,6,3,15.063333333333333,1.0,0,16.0,1.0,6.3575,1.2246467991473532e-16,-1.0,6.666666666666667
Amador,2017,7,1,6.55,1.0,0,3.0,16.0,15.063333333333333,-0.4999999999999998,-0.8660254037844388,6.666666666666667
Amador,2017,10,1,0.76,8.0,0,1.0,3.0,6.55,-0.8660254037844386,0.5000000000000001,1.6666666666666667
Amador,2017,11,8,4.23625,1.0,0,1.0,1.0,0.76,-0.5000000000000004,0.8660254037844384,3.3333333333333335
Amador,2017,12,1,2.07,4.0,0,8.0,1.0,4.23625,-2.4492935982947064e-16,1.0,3.3333333333333335
Amador,2018,1,4,1.62,5.0,0,1.0,8.0,2.07,0.49999999999999994,0.8660254037844387,4.333333333333333
Amador,2018,2,5,3.526,5.0,0,4.0,1.0,1.62,0.8660254037844386,0.5000000000000001,3.3333333333333335
Amador,2018,3,5,3.582,8.0,0,5.0,4.0,3.526,1.0,6.123233995736766e-17,4.666666666666667
Amador,2018,4,8,17.76875,3.0,0,5.0,5.0,3.582,0.8660254037844387,-0.49999999999999983,6.0
Amador,2018,5,3,7.87,1.0,0,8.0,5.0,17.76875,0.49999999999999994,-0.8660254037844387,5.333333333333333
Amador,2018,6,1,12.46,2.0,0,3.0,8.0,7.87,1.2246467991473532e-16,-1.0,4.0
Amador,2018,7,2,1.29,1.0,0,1.0,3.0,12.46,-0.4999999999999998,-0.8660254037844388,2.0
Amador,2018,11,1,0.87,8.0,0,2.0,1.0,1.29,-0.5000000000000004,0.8660254037844384,1.3333333333333333
Amador,2018,12,8,4.275,12.0,0,1.0,2.0,0.87,-2.4492935982947064e-16,1.0,3.6666666666666665
Amador,2019,1,12,6.324166666666667,2.0,0,8.0,1.0,4.275,0.49999999999999994,0.8660254037844387,7.0
Amador,2019,2,2,6.07,8.0,0,12.0,8.0,6.324166666666667,0.8660254037844386,0.5000000000000001,7.333333333333333
Amador,2019,3,8,5.9375,4.0,0,2.0,12.0,6.07,1.0,6.123233995736766e-17,7.333333333333333
Amador,2019,4,4,7.1,1.0,0,8.0,2.0,5.9375,0.8660254037844387,-0.49999999999999983,4.666666666666667
Amador,2019,5,1,4.29,2.0,0,4.0,8.0,7.1,0.49999999999999994,-0.8660254037844387,4.333333333333333
Amador,2019,7,2,4.0,1.0,0,1.0,4.0,4.29,-0.4999999999999998,-0.8660254037844388,2.3333333333333335
Amador,2019,9,1,1.73,4.0,0,2.0,1.0,4.0,-1.0,-1.8369701987210297e-16,1.3333333333333333
Amador,2019,11,4,9.5975,8.0,0,1.0,2.0,1.73,-0.5000000000000004,0.8660254037844384,2.3333333333333335
Amador,2019,12,8,5.05875,4.0,0,4.0,1.0,9.5975,-2.4492935982947064e-16,1.0,4.333333333333333
Amador,2020,1,4,3.8325,10.0,0,8.0,4.0,5.05875,0.49999999999999994,0.8660254037844387,5.333333333333333
